id,arcdiff,arcland
798,1614196074,1614271794
776,1614031923,1614271395
775,1614030962,1614271266
774,1614028601,1614271079
773,1614028052,1614270917
772,1614025893,1614270464
771,1614017217,1614270285
770,1614013547,1614269974
769,1614011495,1614269703
807,1614232833,1614268501
753,1613762091,1614268437
799,1614196447,1614236978
806,1614212803,1614212824
805,1614210025,1614210078
804,1614208025,1614208043
800,1614197035,1614201899
790,1614145933,1614197644
789,1614145063,1614197639
788,1614140221,1614197610
787,1614128048,1614197606
786,1614127961,1614197600
785,1614127821,1614197595
784,1614127057,1614197590
783,1614125849,1614197554
781,1614113013,1614197503
780,1614112929,1614197499
752,1613757188,1614194219
751,1613755063,1614193666
796,1614166135,1614193474
739,1613649389,1614180432
756,1613986700,1614180432
794,1614157026,1614157547
791,1614146193,1614153730
778,1614077207,1614149661
728,1613437839,1614139660
747,1613691061,1614101188
746,1613690320,1614101174
744,1613688900,1614101159
743,1613675079,1614100529
742,1613671099,1614100513
741,1613669614,1614100496
768,1614001980,1614071500
767,1614001932,1614071499
766,1614001862,1614071498
765,1614000915,1614071497
764,1614000868,1614071496
763,1614000812,1614071495
762,1614000694,1614071494
761,1614000604,1614071493
760,1614000454,1614071492
759,1614000331,1614071491
758,1613999861,1614071490
757,1613996073,1614068870
754,1613782375,1614054579
733,1613512544,1613663120
732,1613510647,1613663108
731,1613494542,1613663096
736,1613564472,1613639367
735,1613561184,1613639367
724,1613380825,1613602814
711,1612944646,1613583108
730,1613490232,1613583035
722,1613172104,1613582973
738,1613569748,1613570803
737,1613568156,1613570552
720,1613146748,1613560330
719,1613139730,1613560329
727,1613395483,1613560328
718,1613129559,1613560327
729,1613464290,1613548400
734,1613521322,1613539446
714,1613040637,1613480146
725,1613383430,1613465691
712,1612965852,1613460917
693,1612435860,1613383594
721,1613171297,1613377614
717,1613106766,1613377600
723,1613172105,1613337714
716,1613058472,1613142660
715,1613042129,1613114222
713,1613016111,1613057167
709,1612878507,1613042859
700,1612527547,1613025796
707,1612869679,1612941267
691,1612365233,1612858336
689,1612360982,1612858269
681,1612266254,1612858136
680,1612266172,1612858069
679,1612265896,1612857927
650,1611445138,1612811146
649,1611443734,1612811135
648,1611430940,1612811125
686,1612291252,1612811115
671,1611845221,1612811105
656,1611625801,1612811064
705,1612792870,1612799637
704,1612782349,1612798015
696,1612452415,1612776696
703,1612634590,1612724378
702,1612536093,1612541974
699,1612516469,1612541973
698,1612456033,1612541972
701,1612531989,1612541971
690,1612362755,1612538097
677,1612215058,1612537136
697,1612454183,1612520314
695,1612450727,1612518092
694,1612450367,1612518091
692,1612434888,1612518090
688,1612357435,1612518090
666,1611755820,1612358269
685,1612275243,1612343573
684,1612270404,1612343572
683,1612268347,1612343571
682,1612268249,1612343570
678,1612263417,1612343569
672,1611845351,1612252524
673,1611847236,1612252421
668,1611781797,1612249036
676,1612187048,1612196750
670,1611839380,1612191944
675,1611924374,1612186154
674,1611924191,1612186136
663,1611751488,1612186118
653,1611576364,1612186041
664,1611752913,1611917352
667,1611766606,1611874012
665,1611754187,1611831038
662,1611749687,1611831037
661,1611748568,1611831036
660,1611737922,1611818602
659,1611737418,1611818569
658,1611737370,1611818552
657,1611684164,1611759100
655,1611580810,1611676134
654,1611576403,1611676133
643,1611247850,1611672870
642,1611246770,1611672866
626,1611000846,1611672862
625,1610986111,1611672850
624,1610985487,1611672845
623,1610983822,1611672833
633,1611142134,1611658572
631,1611064999,1611658541
622,1610979707,1611658309
602,1610627801,1611657575
601,1610627693,1611657541
579,1610460052,1611657398
652,1611575442,1611652019
651,1611573064,1611652019
647,1611326579,1611652018
646,1611324705,1611652017
645,1611316892,1611652016
644,1611314188,1611652015
641,1611199809,1611268431
639,1611176578,1611268397
638,1611163956,1611246489
637,1611160881,1611245115
636,1611153585,1611241790
640,1611188095,1611241553
634,1611146802,1611240100
632,1611067317,1611233040
629,1611053811,1611230619
635,1611148294,1611227261
614,1610723251,1611227261
628,1611050649,1611121471
627,1611032906,1611107649
610,1610662380,1611048369
616,1610729282,1610967424
615,1610729220,1610966092
613,1610721508,1610955846
621,1610922523,1610922634
620,1610743255,1610748916
619,1610742949,1610744079
618,1610740848,1610742925
609,1610660239,1610736083
617,1610731405,1610731933
607,1610641487,1610722136
606,1610640227,1610722110
605,1610635308,1610722076
604,1610629357,1610722068
603,1610628666,1610722042
591,1610558832,1610722007
590,1610542561,1610721971
589,1610538214,1610721939
577,1610374836,1610721929
573,1609855964,1610721888
612,1610676317,1610712418
611,1610676156,1610712390
600,1610615835,1610696302
608,1610647584,1610675417
599,1610585908,1610591351
598,1610580504,1610585849
597,1610578246,1610585822
596,1610576413,1610585797
594,1610565260,1610585792
593,1610561484,1610585758
592,1610560859,1610585714
595,1610571752,1610584457
586,1610501420,1610510644
585,1610495902,1610510490
588,1610510230,1610510261
587,1610502801,1610502836
584,1610495095,1610495951
583,1610479570,1610479663
582,1610478990,1610479657
581,1610475603,1610475837
